ruleNo,ruleID,ruleSeq,ruleName,Group,Type,Product Group,Product Sub Group,DisplayName
5,ruleNo5_12_กระจกเคลือบสี,4,กระจกเคลือบสี,เครื่องมือ,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_12_กระจกเคลือบสี,5,กระจกเคลือบสี,เครื่องมือ,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_12_กระจกเคลือบสี,6,กระจกเคลือบสี,เครื่องมือ,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_12_กระจกเคลือบสี,7,กระจกเคลือบสี,เครื่องมือ,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_13_กระจกเคลือบสี,1,กระจกเคลือบสี,กระจก,main,PROCESS,GP015,กระจกเคลือบสี
5,ruleNo5_13_กระจกเคลือบสี,2,กระจกเคลือบสี,กาวยาแนว,sub,SIL,S03,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_13_กระจกเคลือบสี,3,กระจกเคลือบสี,กาวยาแนว,sub,SIL,S04,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_13_กระจกเคลือบสี,4,กระจกเคลือบสี,เครื่องมือ,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_13_กระจกเคลือบสี,5,กระจกเคลือบสี,เครื่องมือ,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_13_กระจกเคลือบสี,6,กระจกเคลือบสี,เครื่องมือ,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_13_กระจกเคลือบสี,7,กระจกเคลือบสี,เครื่องมือ,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_14_กระจกเคลือบสี,1,กระจกเคลือบสี,กระจก,main,PROCESS,GP016,กระจกเคลือบสี
5,ruleNo5_14_กระจกเคลือบสี,2,กระจกเคลือบสี,กาวยาแนว,sub,SIL,S03,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_14_กระจกเคลือบสี,3,กระจกเคลือบสี,กาวยาแนว,sub,SIL,S04,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_14_กระจกเคลือบสี,4,กระจกเคลือบสี,เครื่องมือ,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_14_กระจกเคลือบสี,5,กระจกเคลือบสี,เครื่องมือ,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_14_กระจกเคลือบสี,6,กระจกเคลือบสี,เครื่องมือ,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_14_กระจกเคลือบสี,7,กระจกเคลือบสี,เครื่องมือ,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_15_กระจกฟิวส์,1,กระจกฟิวส์,กระจก,main,PROCESS,GP020,กระจกฟิวส์
5,ruleNo5_15_กระจกฟิวส์,2,กระจกฟิวส์,กาวยาแนว,sub,SIL,S03,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_15_กระจกฟิวส์,3,กระจกฟิวส์,กาวยาแนว,sub,SIL,S04,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_15_กระจกฟิวส์,4,กระจกฟิวส์,เครื่องมือ,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_15_กระจกฟิวส์,5,กระจกฟิวส์,เครื่องมือ,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_15_กระจกฟิวส์,6,กระจกฟิวส์,เครื่องมือ,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_15_กระจกฟิวส์,7,กระจกฟิวส์,เครื่องมือ,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_16_กระจกสะท้อนแสง,1,กระจกสะท้อนแสง,กระจก,main,REFLECTIVE,,กระจกสะท้อนแสง 
5,ruleNo5_16_กระจกสะท้อนแสง,2,กระจกสะท้อนแสง,กาวยาแนว,sub,SIL,S03,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_16_กระจกสะท้อนแสง,3,กระจกสะท้อนแสง,กาวยาแนว,sub,SIL,S04,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_16_กระจกสะท้อนแสง,4,กระจกสะท้อนแสง,กาวยาแนว,sub,ADH,S14,กาวตะปู
5,ruleNo5_16_กระจกสะท้อนแสง,5,กระจกสะท้อนแสง,กาวยาแนว,sub,ADH,S98,กาวตะปู
5,ruleNo5_16_กระจกสะท้อนแสง,6,กระจกสะท้อนแสง,เครื่องมือ,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_16_กระจกสะท้อนแสง,7,กระจกสะท้อนแสง,เครื่องมือ,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_16_กระจกสะท้อนแสง,8,กระจกสะท้อนแสง,เครื่องมือ,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_16_กระจกสะท้อนแสง,9,กระจกสะท้อนแสง,เครื่องมือ,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_17_กระจกเสริมลวด,1,กระจกเสริมลวด,กระจก,main,WIRED,,กระจกเสริมลวด
5,ruleNo5_17_กระจกเสริมลวด,2,กระจกเสริมลวด,กาวยาแนว,sub,SIL,S03,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_17_กระจกเสริมลวด,3,กระจกเสริมลวด,กาวยาแนว,sub,SIL,S04,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_17_กระจกเสริมลวด,4,กระจกเสริมลวด,เครื่องมือ,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_17_กระจกเสริมลวด,5,กระจกเสริมลวด,เครื่องมือ,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_17_กระจกเสริมลวด,6,กระจกเสริมลวด,เครื่องมือ,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_17_กระจกเสริมลวด,7,กระจกเสริมลวด,เครื่องมือ,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_18_กระจกใส,1,กระจกใส,กระจก,main,CLEAR,,กระจกใส
5,ruleNo5_18_กระจกใส,2,กระจกใส,กาวยาแนว,sub,SIL,S01,กาวยาแนวซิลิโคนมีกรด
5,ruleNo5_18_กระจกใส,3,กระจกใส,กาวยาแนว,sub,SIL,S02,กาวยาแนวซิลิโคนมีกรด
5,ruleNo5_18_กระจกใส,4,กระจกใส,กาวยาแนว,sub,SIL,S03,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_18_กระจกใส,5,กระจกใส,กาวยาแนว,sub,SIL,S04,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_18_กระจกใส,6,กระจกใส,กาวยาแนว,sub,ARC,S22,กาวยาแนวอะคริลิค
5,ruleNo5_18_กระจกใส,7,กระจกใส,กาวยาแนว,sub,ARC,S20,กาวยาแนวอะคริลิค
5,ruleNo5_18_กระจกใส,8,กระจกใส,กาวยาแนว,sub,ARC,S21,กาวยาแนวอะคริลิค
5,ruleNo5_18_กระจกใส,9,กระจกใส,กาวยาแนว,sub,PU,,กาวยาแนวโพลียูรีเทน
5,ruleNo5_18_กระจกใส,10,กระจกใส,เครื่องมือ,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_18_กระจกใส,11,กระจกใส,เครื่องมือ,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_18_กระจกใส,12,กระจกใส,เครื่องมือ,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_18_กระจกใส,13,กระจกใส,เครื่องมือ,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_19_กระจกลวดลาย,1,กระจกลวดลาย,กระจก,main,FIGURED,,กระจกลวดลาย
5,ruleNo5_19_กระจกลวดลาย,2,กระจกลวดลาย,กาวยาแนว,sub,SIL,S03,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_19_กระจกลวดลาย,3,กระจกลวดลาย,กาวยาแนว,sub,SIL,S04,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_19_กระจกลวดลาย,4,กระจกลวดลาย,เครื่องมือ,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_19_กระจกลวดลาย,5,กระจกลวดลาย,เครื่องมือ,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_19_กระจกลวดลาย,6,กระจกลวดลาย,เครื่องมือ,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_19_กระจกลวดลาย,7,กระจกลวดลาย,เครื่องมือ,sub,AS,S18,ปืนยิงกาวซิลิโคน
5,ruleNo5_20_กระจกสี,1,กระจกสี,กาวยาแนว,main,TINTED,,กระจกสี
5,ruleNo5_20_กระจกสี,2,กระจกสี,กาวยาแนว,sub,SIL,S01,กาวยาแนวซิลิโคนมีกรด
5,ruleNo5_20_กระจกสี,3,กระจกสี,กาวยาแนว,sub,SIL,S02,กาวยาแนวซิลิโคนมีกรด
5,ruleNo5_20_กระจกสี,4,กระจกสี,กาวยาแนว,sub,SIL,S03,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_20_กระจกสี,5,กระจกสี,กาวยาแนว,sub,SIL,S04,กาวยาแนวซิลิโคนไม่มีกรด
5,ruleNo5_20_กระจกสี,6,กระจกสี,กาวยาแนว,sub,ARC,S22,กาวยาแนวอะคริลิค
5,ruleNo5_20_กระจกสี,7,กระจกสี,กาวยาแนว,sub,ARC,S20,กาวยาแนวอะคริลิค
5,ruleNo5_20_กระจกสี,8,กระจกสี,กาวยาแนว,sub,ARC,S21,กาวยาแนวอะคริลิค
5,ruleNo5_20_กระจกสี,9,กระจกสี,กาวยาแนว,sub,PU,,กาวยาแนวโพลียูรีเทน
5,ruleNo5_20_กระจกสี,10,กระจกสี,เครื่องมือ,sub,AS,S15,ปืนยิงกาวซิลิโคน
5,ruleNo5_20_กระจกสี,11,กระจกสี,เครื่องมือ,sub,AS,S16,ปืนยิงกาวซิลิโคน
5,ruleNo5_20_กระจกสี,12,กระจกสี,เครื่องมือ,sub,AS,S17,ปืนยิงกาวซิลิโคน
5,ruleNo5_20_กระจกสี,13,กระจกสี,เครื่องมือ,sub,AS,S18,ปืนยิงกาวซิลิโคน
1,ruleNo1_4_ฝ้าฉาบเรียบ,1,ฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-01,,ยิปซัม 120 x 240
1,ruleNo1_4_ฝ้าฉาบเรียบ,2,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG05,,โครงริม/ฉาก
1,ruleNo1_4_ฝ้าฉาบเรียบ,3,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG07,,โครงริม/ฉาก
1,ruleNo1_4_ฝ้าฉาบเรียบ,4,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG09,,โครงริม/ฉาก
1,ruleNo1_4_ฝ้าฉาบเรียบ,5,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG01,,โครงซีลาย
1,ruleNo1_4_ฝ้าฉาบเรียบ,6,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG06,,โครงซีลาย
1,ruleNo1_4_ฝ้าฉาบเรียบ,7,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG08,,โครงซีลาย
1,ruleNo1_4_ฝ้าฉาบเรียบ,8,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG10,,โครงผนัง ตัวซี/ตัวยู
1,ruleNo1_4_ฝ้าฉาบเรียบ,9,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG11,,ซอยผนัง
1,ruleNo1_4_ฝ้าฉาบเรียบ,10,ฝ้าฉาบเรียบ,ฉนวน,sub,YG000-13,YS000-51,ฉนวนกันร้อน
1,ruleNo1_4_ฝ้าฉาบเรียบ,11,ฝ้าฉาบเรียบ,ฉนวน,sub,YG000-13,YS000-52,ฉนวนกันเสียง
1,ruleNo1_4_ฝ้าฉาบเรียบ,12,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG18,,ผ้าฉาบ
1,ruleNo1_4_ฝ้าฉาบเรียบ,13,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG30,,ปูนฉาบ
1,ruleNo1_4_ฝ้าฉาบเรียบ,14,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG43,,สีทาฝ้า
1,ruleNo1_4_ฝ้าฉาบเรียบ,15,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG43,,สีย้อมไม้
1,ruleNo1_4_ฝ้าฉาบเรียบ,16,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG20,,สกูร
1,ruleNo1_4_ฝ้าฉาบเรียบ,17,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG18,,ผ้าเทปแปะฉนวน
1,ruleNo1_4_ฝ้าฉาบเรียบ,18,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG19,,เกียงฉาบ
1,ruleNo1_4_ฝ้าฉาบเรียบ,19,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG26,,ลูกกลิ้งทาสี
1,ruleNo1_4_ฝ้าฉาบเรียบ,20,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG27,,อะไหล่ลูกกลิ้งทาสี
1,ruleNo1_4_ฝ้าฉาบเรียบ,21,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG25,,แปรงทาสี
1,ruleNo1_4_ฝ้าฉาบเรียบ,22,ฝ้าฉาบเรียบ,เครื่องมือ,sub,AS,S15,ปืนยิงกาวยาแนว
1,ruleNo1_4_ฝ้าฉาบเรียบ,23,ฝ้าฉาบเรียบ,เครื่องมือ,sub,EG14,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_4_ฝ้าฉาบเรียบ,24,ฝ้าฉาบเรียบ,เครื่องมือ,sub,EG15,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_4_ฝ้าฉาบเรียบ,25,ฝ้าฉาบเรียบ,กาวยาแนว,sub,ARC,S22,กาวยาแนวอะคริลิค
1,ruleNo1_4_ฝ้าฉาบเรียบ,26,ฝ้าฉาบเรียบ,กาวยาแนว,sub,ARC,S20,กาวยาแนวอะคริลิค
1,ruleNo1_4_ฝ้าฉาบเรียบ,27,ฝ้าฉาบเรียบ,กาวยาแนว,sub,ARC,S21,กาวยาแนวอะคริลิค
1,ruleNo1_5_ฝ้าฉาบเรียบ,1,ฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-02,,ยิปซัม 120 x 240
1,ruleNo1_5_ฝ้าฉาบเรียบ,2,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG05,,โครงริม/ฉาก
1,ruleNo1_5_ฝ้าฉาบเรียบ,3,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG07,,โครงริม/ฉาก
1,ruleNo1_5_ฝ้าฉาบเรียบ,4,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG09,,โครงริม/ฉาก
1,ruleNo1_5_ฝ้าฉาบเรียบ,5,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG01,,โครงซีลาย
1,ruleNo1_5_ฝ้าฉาบเรียบ,6,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG06,,โครงซีลาย
1,ruleNo1_5_ฝ้าฉาบเรียบ,7,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG08,,โครงซีลาย
1,ruleNo1_5_ฝ้าฉาบเรียบ,8,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG10,,โครงผนัง ตัวซี/ตัวยู
1,ruleNo1_5_ฝ้าฉาบเรียบ,9,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG11,,ซอยผนัง
1,ruleNo1_5_ฝ้าฉาบเรียบ,10,ฝ้าฉาบเรียบ,ฉนวน,sub,YG000-13,YS000-51,ฉนวนกันร้อน
1,ruleNo1_5_ฝ้าฉาบเรียบ,11,ฝ้าฉาบเรียบ,ฉนวน,sub,YG000-13,YS000-52,ฉนวนกันเสียง
1,ruleNo1_5_ฝ้าฉาบเรียบ,12,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG18,,ผ้าฉาบ
1,ruleNo1_5_ฝ้าฉาบเรียบ,13,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG30,,ปูนฉาบ
1,ruleNo1_5_ฝ้าฉาบเรียบ,14,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG43,,สีทาฝ้า
1,ruleNo1_5_ฝ้าฉาบเรียบ,15,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG43,,สีย้อมไม้
1,ruleNo1_5_ฝ้าฉาบเรียบ,16,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG20,,สกูร
1,ruleNo1_5_ฝ้าฉาบเรียบ,17,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG18,,ผ้าเทปแปะฉนวน
1,ruleNo1_5_ฝ้าฉาบเรียบ,18,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG19,,เกียงฉาบ
1,ruleNo1_5_ฝ้าฉาบเรียบ,19,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG26,,ลูกกลิ้งทาสี
1,ruleNo1_5_ฝ้าฉาบเรียบ,20,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG27,,อะไหล่ลูกกลิ้งทาสี
1,ruleNo1_5_ฝ้าฉาบเรียบ,21,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG25,,แปรงทาสี
1,ruleNo1_5_ฝ้าฉาบเรียบ,22,ฝ้าฉาบเรียบ,เครื่องมือ,sub,AS,S15,ปืนยิงกาวยาแนว
1,ruleNo1_5_ฝ้าฉาบเรียบ,23,ฝ้าฉาบเรียบ,เครื่องมือ,sub,EG14,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_5_ฝ้าฉาบเรียบ,24,ฝ้าฉาบเรียบ,เครื่องมือ,sub,EG15,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_5_ฝ้าฉาบเรียบ,25,ฝ้าฉาบเรียบ,กาวยาแนว,sub,ARC,S22,กาวยาแนวอะคริลิค
1,ruleNo1_5_ฝ้าฉาบเรียบ,26,ฝ้าฉาบเรียบ,กาวยาแนว,sub,ARC,S20,กาวยาแนวอะคริลิค
1,ruleNo1_5_ฝ้าฉาบเรียบ,27,ฝ้าฉาบเรียบ,กาวยาแนว,sub,ARC,S21,กาวยาแนวอะคริลิค
1,ruleNo1_6_ฝ้าฉาบเรียบ,1,ฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-03,,ยิปซัม 120 x 240
1,ruleNo1_6_ฝ้าฉาบเรียบ,2,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG05,,โครงริม/ฉาก
1,ruleNo1_6_ฝ้าฉาบเรียบ,3,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG07,,โครงริม/ฉาก
1,ruleNo1_6_ฝ้าฉาบเรียบ,4,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG09,,โครงริม/ฉาก
1,ruleNo1_6_ฝ้าฉาบเรียบ,5,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG01,,โครงซีลาย
1,ruleNo1_6_ฝ้าฉาบเรียบ,6,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG06,,โครงซีลาย
1,ruleNo1_6_ฝ้าฉาบเรียบ,7,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG08,,โครงซีลาย
1,ruleNo1_6_ฝ้าฉาบเรียบ,8,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG10,,โครงผนัง ตัวซี/ตัวยู
1,ruleNo1_6_ฝ้าฉาบเรียบ,9,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG11,,ซอยผนัง
1,ruleNo1_6_ฝ้าฉาบเรียบ,10,ฝ้าฉาบเรียบ,ฉนวน,sub,YG000-13,YS000-51,ฉนวนกันร้อน
1,ruleNo1_6_ฝ้าฉาบเรียบ,11,ฝ้าฉาบเรียบ,ฉนวน,sub,YG000-13,YS000-52,ฉนวนกันเสียง
1,ruleNo1_6_ฝ้าฉาบเรียบ,12,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG18,,ผ้าฉาบ
1,ruleNo1_6_ฝ้าฉาบเรียบ,13,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG30,,ปูนฉาบ
1,ruleNo1_6_ฝ้าฉาบเรียบ,14,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG43,,สีทาฝ้า
1,ruleNo1_6_ฝ้าฉาบเรียบ,15,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG43,,สีย้อมไม้
1,ruleNo1_6_ฝ้าฉาบเรียบ,16,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG20,,สกูร
1,ruleNo1_6_ฝ้าฉาบเรียบ,17,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG18,,ผ้าเทปแปะฉนวน
1,ruleNo1_6_ฝ้าฉาบเรียบ,18,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG19,,เกียงฉาบ
1,ruleNo1_6_ฝ้าฉาบเรียบ,19,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG26,,ลูกกลิ้งทาสี
1,ruleNo1_6_ฝ้าฉาบเรียบ,20,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG27,,อะไหล่ลูกกลิ้งทาสี
1,ruleNo1_6_ฝ้าฉาบเรียบ,21,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG25,,แปรงทาสี
1,ruleNo1_6_ฝ้าฉาบเรียบ,22,ฝ้าฉาบเรียบ,เครื่องมือ,sub,AS,S15,ปืนยิงกาวยาแนว
1,ruleNo1_6_ฝ้าฉาบเรียบ,23,ฝ้าฉาบเรียบ,เครื่องมือ,sub,EG14,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_6_ฝ้าฉาบเรียบ,24,ฝ้าฉาบเรียบ,เครื่องมือ,sub,EG15,ESG13,อุปกรณ์เครื่องมือช่าง
1,ruleNo1_6_ฝ้าฉาบเรียบ,25,ฝ้าฉาบเรียบ,กาวยาแนว,sub,ARC,S22,กาวยาแนวอะคริลิค
1,ruleNo1_6_ฝ้าฉาบเรียบ,26,ฝ้าฉาบเรียบ,กาวยาแนว,sub,ARC,S20,กาวยาแนวอะคริลิค
1,ruleNo1_6_ฝ้าฉาบเรียบ,27,ฝ้าฉาบเรียบ,กาวยาแนว,sub,ARC,S21,กาวยาแนวอะคริลิค
1,ruleNo1_7_ฝ้าฉาบเรียบ,1,ฝ้าฉาบเรียบ,แผ่นฝ้า,main,YG000-04,,ยิปซัม 120 x 240
1,ruleNo1_7_ฝ้าฉาบเรียบ,2,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG05,,โครงริม/ฉาก
1,ruleNo1_7_ฝ้าฉาบเรียบ,3,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG07,,โครงริม/ฉาก
1,ruleNo1_7_ฝ้าฉาบเรียบ,4,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG09,,โครงริม/ฉาก
1,ruleNo1_7_ฝ้าฉาบเรียบ,5,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG01,,โครงซีลาย
1,ruleNo1_7_ฝ้าฉาบเรียบ,6,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG06,,โครงซีลาย
1,ruleNo1_7_ฝ้าฉาบเรียบ,7,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG08,,โครงซีลาย
1,ruleNo1_7_ฝ้าฉาบเรียบ,8,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG10,,โครงผนัง ตัวซี/ตัวยู
1,ruleNo1_7_ฝ้าฉาบเรียบ,9,ฝ้าฉาบเรียบ,โครงคร่าว,main,CG11,,ซอยผนัง
1,ruleNo1_7_ฝ้าฉาบเรียบ,10,ฝ้าฉาบเรียบ,ฉนวน,sub,YG000-13,YS000-51,ฉนวนกันร้อน
1,ruleNo1_7_ฝ้าฉาบเรียบ,11,ฝ้าฉาบเรียบ,ฉนวน,sub,YG000-13,YS000-52,ฉนวนกันเสียง
1,ruleNo1_7_ฝ้าฉาบเรียบ,12,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG18,,ผ้าฉาบ
1,ruleNo1_7_ฝ้าฉาบเรียบ,13,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG30,,ปูนฉาบ
1,ruleNo1_7_ฝ้าฉาบเรียบ,14,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG43,,สีทาฝ้า
1,ruleNo1_7_ฝ้าฉาบเรียบ,15,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG43,,สีย้อมไม้
1,ruleNo1_7_ฝ้าฉาบเรียบ,16,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG20,,สกูร
1,ruleNo1_7_ฝ้าฉาบเรียบ,17,ฝ้าฉาบเรียบ,อุปกรณ์,sub,CG18,,ผ้าเทปแปะฉนวน
1,ruleNo1_7_ฝ้าฉาบเรียบ,18,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG19,,เกียงฉาบ
1,ruleNo1_7_ฝ้าฉาบเรียบ,19,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG26,,ลูกกลิ้งทาสี
1,ruleNo1_7_ฝ้าฉาบเรียบ,20,ฝ้าฉาบเรียบ,เครื่องมือ,sub,CG27,,อะไหล่ลูกกลิ้งทาสี
